"구분","데이터ID","도시/지역코드","명칭(한글)","명칭(영문)","카테고리/유형","권장비용(KRW)","설명(한글)","설명(영문)","교통/상세정보","공식웹사이트/이미지","공공데이터출처"
"관광명소/체험","yeosu_hyangiram","YEOSU","향일암","Hyangiram Hermitage","명소","0","남해 수평선 절벽 위에 세워진 전국 4대 관음기도 도량으로 기암괴석 바위 틈 해탈문 7개를 통과해 맞이하는 웅장한 일출 명소","Spectacular cliffside Buddhist hermitage facing the South Sea sunrise, navigated through seven mystical stone gap passages","여수엑스포역·시내에서 버스 111, 113, 116번 (향일암 종점 약 1시간 소요)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_romantic_pocha","YEOSU","여수 낭만포차거리 & 거북선대교 야경","Yeosu Romantic Pocha Street & Geobukseon Bridge","쇼핑","0","거북선대교 아래 붉은 조명과 밤바다 파도 소리를 배경으로 돌문어삼합과 해물라면을 즐기는 여수 밤바다 낭만의 성지","Iconic illuminated street food stalls under Geobukseon Bridge serving sizzling octopus-pork-kimchi samhap and spicy seafood ramen by the sea","하멜등대 바로 앞 수변공원 / 중앙동 이순신광장에서 도보 12분","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_dolsan_park","YEOSU","돌산공원 & 돌산대교 전망대","Dolsan Park & Dolsan Bridge Observatory","명소","0","돌산대교와 여수항, 장군도가 파노라마로 내려다보이는 최고의 전망 포인트로 해질녘 오색 불빛이 켜지는 야경 명소","Premier panoramic observatory overlooking Dolsan Bridge, Yeosu Port, and Janggun Island with brilliant night illuminations","여수 시내에서 버스 100, 109, 111번 (돌산공원 입구 도보 5분)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_aquaplanet","YEOSU","아쿠아플라넷 여수","Aqua Planet Yeosu","엔터","33400","국내 2위 규모의 초대형 아쿠아리움으로 희귀 해양생물 벨루가(흰고래)와 푸른바다거북, 아쿠아판타지 쇼를 만나는 곳","One of Korea's largest marine aquariums housing rare beluga whales, green sea turtles, and synchronized aquatic performances","KTX 여수엑스포역에서 도보 10분 (엑스포 해양광장)","https://www.aquaplanet.co.kr/yeosu/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_arte_museum","YEOSU","아르떼뮤지엄 여수","Arte Museum Yeosu","엔터","17000","엑스포 국제관 1,400평 공간에서 영원한 자연과 웅장한 여수 오션을 빛과 사운드로 경험하는 초대형 몰입형 미디어아트","Immersive nature-themed media art exhibition spanning 1,400 pyeong at Expo Center, presenting digital ocean waves and waterfalls","여수엑스포역 3층 연결통로 도보 5분 (엑스포 국제관 D동)","https://artemuseum.com/YEOSU","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_expo_park","YEOSU","여수세계박람회장 & 스카이타워 전망대","Yeosu Expo Ocean Park & Sky Tower Observatory","명소","3000","2012 여수세계박람회 기념 공원으로 폐사일로를 개조한 67m 스카이타워 전망대와 엑스포 디지털갤러리, 빅오 분수대","2012 World Expo Memorial Park featuring 67m Sky Tower repurposed from cement silos, digital sky galleries, and Big-O lagoon","KTX 여수엑스포역 출구 바로 앞 도보 3분","https://www.expo2012.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_ocean_railbike","YEOSU","여수 해양레일바이크","Yeosu Ocean Railbike","엔터","26000","여수 망양로 해안 절벽을 따라 3.5km 전 구간 에메랄드 동백 바다를 감상하며 달리는 국내 유일의 전 구간 해변 레일바이크","Scenic 3.5km open-ocean railbike pedaling along coastal cliffs with LED light tunnels and expansive coastal panoramas","여수엑스포역에서 버스 6, 7번 (해양레일바이크 정류장 하차 약 12분)","http://www.leyeosu-oceanrailbike.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_jinnamgwan","YEOSU","진남관 & 이순신광장","Jinnamgwan Hall & Yi Sun-sin Square","명소","0","삼도수군통제영의 본영이자 국보 제304호 현존 최대 단층 목조건축물 진남관과 원형 거북선이 위용을 자랑하는 충무공 광장","National Treasure No. 304 single-story wooden naval headquarters, alongside Yi Sun-sin Square exhibiting life-size turtle ship","여수 시내 중심 중앙동 로터리 / 엑스포역에서 버스 2번 (5분 소요)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_manseongni","YEOSU","만성리 검은모래해변","Manseongni Black Sand Beach","자연","0","국내 유일의 검은 화산 자갈 모래사장으로 모래찜질 효능과 여수 밤바다 버스커버스커 노래의 실제 모티브가 된 감성 해변","Korea's rare volcanic black sand beach celebrated for mineral therapeutic qualities and inspiration behind the song 'Yeosu Night Sea'","여수엑스포역에서 버스 6, 7번 (만성리해수욕장 하차 약 10분)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_geumodo_bireonggil","YEOSU","금오도 비렁길","Geumodo Bireong-gil Coastal Cliff Trail","자연","6000","'비렁'은 벼랑의 여수 사투리로 남해 푸른 파도와 아찔한 해안 단애 절벽을 끼고 걷는 18.5km 5개 코스의 명품 트레킹 로드","Spectacular 18.5km coastal trekking route perched atop dramatic cliffs overlooking turquoise waves ('Bireong' means cliff in local dialect)","신기선착장에서 금오도(여천항)행 차도선 탑승 (25분 소요, 편도 약 ₩6,000)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_art_land","YEOSU","여수 예술랜드 & 마이다스의 손","Yeosu Art Land & Hand of Midas","엔터","15000","바다를 향해 뻗은 거대한 조각 '마이다스의 손' 공중 전망대와 익스트림 공중그네, 3D 트릭아트 뮤지엄이 어우러진 복합 테마파크","Vibrant ocean theme park highlighted by the monumental skyward 'Hand of Midas' skywalk, extreme cliff swings, and 3D trick art","여수 시외버스터미널에서 버스 106, 109, 116번 (예술랜드 입구 하차)","http://www.alr.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_gosodong_wall","YEOSU","고소동 1004 벽화마을 & 카페거리","Gosodong 1004 Mural Village & Cafe Street","명소","0","여수에서 가장 오래된 고소동 언덕에 조성된 총 1,004m 벽화 골목으로 오포대 전망대와 돌산대교 바다 뷰 루프탑 카페 명소","1,004-meter mural painted hillside village showcasing local maritime folk stories, historic Opodae tower, and panoramic ocean cafes","중앙동 이순신광장에서 도보 7분 언덕 계단 진입","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_ungcheon","YEOSU","웅천친수공원 & 예술의 섬 장도","Ungcheon Waterfront Park & Jangdo Art Island","명소","0","하루 두 번 물길이 열리는 진섬다리를 건너 들어가는 예술의 섬 장도(GS칼텍스 예울마루)와 은빛 백사장의 친수 요트공원","Tidal art island entered twice daily via sea-parting bridge featuring modern galleries, alongside white-sand yacht marina","여수 시내에서 버스 68, 76, 88번 (웅천지웰아파트·친수공원 하차)","https://www.yeulmaru.org","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_soho_dongdong","YEOSU","소호 동동다리","Soho Dongdong Coastal Deck Bridge","명소","0","고려가요 '동동'의 배경인 소호동 해변을 따라 바다 위로 742m 이어진 수변 데크 산책로로 밤이면 형형색색 LED 야경이 일품","742-meter over-water wooden boardwalk named after ancient Goryeo poem Dongdong, glowing with multicolored LED night lights","여천역에서 택시 7분 또는 버스 88, 555번 (소호요트마리나 하차)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_nangdo","YEOSU","낭도 둘레길","Nangdo Island Trekking Trail","자연","0","여수-고흥 연도교 개통으로 차로 갈 수 있는 여우를 닮은 섬 낭도의 주상절리 기암괴석과 남포등대, 100년 전통 낭도 젖샘막걸리","Drive-accessible island connected by grand sea bridges, featuring columnar joints, seaside lighthouses, and 100-year fermented makgeolli","여수종합버스터미널에서 버스 220, 240번 (낭도종점 약 1시간 10분 소요)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_hamel_lighthouse","YEOSU","하멜등대 & 하멜전시관","Hamel Red Lighthouse & Hamel Museum","명소","0","네덜란드 헨드릭 하멜의 표류와 탈출을 기념하는 선명한 붉은 무인등대로 여수 앞바다와 케이블카가 한눈에 담기는 감성 포토존","Vibrant red harbor lighthouse commemorating Dutch sailor Hendrick Hamel, paired with free museum documenting his 13-year stay","종화동 해양공원 끝자락 / 이순신광장에서 바닷길 따라 도보 10분","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_fish_market","YEOSU","여수 수산물특화시장 & 서시장","Yeosu Seafood Specialty Market & Seosijang","쇼핑","0","청정 남해안의 싱싱한 돌산갓김치, 돌문어, 서대회, 건어물이 가득한 전통 어시장으로 여수 현지 로컬 미식의 보고","Authentic coastal fish market brimming with fresh Dolsan gat-kimchi, seasoned Seodae (tongue sole) sashimi, and dried seafood","중앙동 교동 오거리 / 여수엑스포역에서 버스 2번 (서시장 하차 도보 3분)","https://www.yeosu.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","yeosu_minam_cruise","YEOSU","여수 미남크루즈 해상관광","Yeosu Minam Ocean Cruise","엔터","22000","국내 최대 1,321톤급 연안 유람선으로 오동도와 거북선대교, 돌산대교를 일주하며 밤바다 선상 힐링 야경과 불꽃놀이를 즐기는 투어","Korea's largest 1,321-ton coastal cruise ship touring Odongdo Island and illuminated bridges, highlighted by nighttime fireworks","돌산탑승장: 돌산읍 돌산로 3617-18 미남크루즈 전용선착장","http://www.minamcruise.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"K-푸드/미식","nat_samgyeopsal","NATIONAL","성수 감성 숯불 삼겹살","K-BBQ Pork Belly (Samgyeopsal) x 2","BBQ_FEAST","36000","신선한 돼지 삼겹살을 노릇하게 구워 쌈채소, 쌈장, 마늘과 곁들여 먹는 한국의 대표 구이 요리","Thick slices of fresh pork belly grilled at the table, wrapped in lettuce leaves with savory ssamjang and garlic","외국인 선호 Top 3 필수 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/5360cac5-b787-4463-b04d-ac48429b5a67/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_chimaek","NATIONAL","한강 K-치맥 & 한강라면 세트","Han River Chimaek & Instant Ramyeon Set","MEAL","28000","바삭하게 튀겨낸 치킨과 시원한 맥주, 한강 즉석 라면을 함께 즐기는 국민 야식","Crispy Korean fried chicken, cold draft beer, and instant boiling Han River ramyeon combo","외국인 선호 Top 3 필수 미식","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f9d253d5-e4f6-4e43-8235-1550d8e3773f","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_bulgogi","NATIONAL","전통 서울식 소불고기 전골","Traditional Bulgogi Feast x 2","MEAL","38000","얇게 저민 소고기를 달콤 짭조름한 특제 양념에 재워 채소, 당면과 함께 자작하게 끓여낸 전통 서울식 불고기 전골 요리","Traditional Seoul-style bulgogi hot pot simmering tender marinated beef with savory broth, seasonal vegetables and glass noodles","외국인 선호 Top 3 필수 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/7b549ce5-ff43-45ff-a7ff-2f678f028441/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_bibimbap","NATIONAL","놋그릇 전주 전통 육회비빔밥 & 떡갈비 정식 2인","Authentic Jeonju Bibimbap & Tteokgalbi Feast x 2","MEAL","30000","따뜻한 놋그릇에 사골 육수로 지은 밥과 제철 나물, 신선한 육회, 수제 떡갈비를 곁들인 전통 전주 한옥 명품 2인 정식","Authentic Jeonju bibimbap served in heavy brassware bowls with fresh beef tartare and savory handmade tteokgalbi for two","외국인 선호 Top 3 필수 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/12eaf037-1510-4b4d-a11c-e73860653812/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_sogalbijjim","NATIONAL","갈비찜","Galbi-jjim (Braised Short Ribs)","MEAL","20000","두툼한 갈비에 간장, 꿀, 밤, 대추, 버섯을 넣고 살이 부드럽게 떨어질 때까지 정성스레 졸여낸 한국 전통 찜 요리","Tender, melt-in-the-mouth short ribs braised in sweet soy sauce with chestnuts, dates, and shiitake mushrooms","대표 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/0af3cdf7-4080-4220-a377-1989070537f1/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_dakgalbi","NATIONAL","닭갈비","Dak-galbi (Spicy Stir-fried Chicken)","MEAL","16000","토막 친 닭고기를 매콤한 고추장 양념에 재운 뒤 양배추, 고구마, 떡과 함께 무쇠 철판에 볶아 먹는 요리","Boneless chicken marinated in spicy chili sauce, stir-fried on a tabletop iron skillet with sweet cabbage, sweet potatoes, and rice cakes","대표 미식","https://conlab.visitkorea.or.kr/api/depot/public/depot-flow/query/download-image/40fb0d29-a845-47f4-9f9d-58a50780bcd8/it11","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
"K-푸드/미식","nat_shabushabu","NATIONAL","샤브샤브","Korean Beef Shabu-shabu","MEAL","16000","맑은 채소 육수에 얇게 썬 소고기와 신선한 버섯, 배추를 살짝 데쳐 먹은 뒤 칼국수와 죽으로 마무리하는 요리","Thin tender beef slices gently cooked in hot vegetable broth with mushrooms, finished with noodles and comforting porridge","대표 미식","http://tong.visitkorea.or.kr/cms/resource/52/2878052_image2_1.jpg","한국관광공사 TourAPI 포토갤러리 및 HypeHeritage 예산 DB"
